CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
740,Suriname,3.5,3.5,3.5,3.5,3.3,3.2,2.9,2.6,2.3,2.1,1.8,1.7,1.6,1.6,1.7,1.8,1.9,2,2.2,2.4,2.5,2.7
748,Swaziland,31,30,27,25,24,24,25,25,27,30,32,33,34,34,34,33,33,36,31,35,40,53
752,Sweden,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
756,Switzerland,1.3,1.1,1,0.9,0.8,0.7,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
760,Syrian Arab Republic,7.3,7.1,6.8,6.4,6.1,5.7,5.2,4.6,4.1,3.6,3.1,2.9,2.8,2.8,2.7,2.6,2.5,2.4,2.2,2.1,2,1.8
762,Tajikistan,5.7,6.9,8.1,9.4,11,12,14,15,16,17,18,18,18,17,17,16,16,16,16,15,16,16
764,Thailand,19,18,17,17,18,19,21,24,26,29,31,31,30,28,26,23,21,19,18,16,15,14
807,The former Yugoslav Republic of Macedonia,6.8,6.9,6.9,6.8,6.8,6.6,6.4,6,5.7,5.4,5.1,4.8,4.5,4.1,3.8,3.4,3,2.7,2.3,1.9,1.6,1.2
626,Timor-Leste, , , , , , , , , , , , ,86,76,70,65,74,84,76,64,60,63
768,Togo,6.7,7.2,7.7,8.4,8.9,9.5,10,11,11,12,13,13,13,13,12,11,11,10,9.8,9.1,9.4,9
772,Tokelau,6.5,5.8,5.2,2.2,2.4,3.1,3.1,3.8,4.2,4.7,4.1,2.9,1.8,1,0.2,,,,,,,
776,Tonga,5.9,5.4,5,4.6,4.4,4.2,4,3.9,3.7,3.5,3.3,3.3,3.3,3.3,3.1,2.9,2.8,2.7,2.7,2.7,2.8,2.9
780,Trinidad and Tobago,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.8,2.6,2.2,2,1.7,1.6,1.6,1.7,1.8,1.9,1.9,2,2.1,2.2
788,Tunisia,2.9,3,3.1,3.1,3.1,3.1,3,2.9,2.8,2.7,2.5,2.5,2.4,2.4,2.4,2.4,2.5,2.5,2.6,2.7,2.9,3.1
792,Turkey,6,5.5,5,4.6,4.3,3.9,3.7,3.4,3.2,2.9,2.7,2.4,2.1,1.8,1.6,1.4,1.2,1.1,1,0.9,0.8,0.7
795,Turkmenistan,13,14,16,17,18,20,22,24,26,27,28,28,28,27,25,23,21,19,16,14,12,9.9
796,Turks and Caicos Islands,0.1,0,0,0,0.2,0.6,1.3,2.7,4.2,5.5,6.5,6.2,5.3,4.5,4,3.6,3.3,3.1,2.9,2.8,2.7,2.6
798,Tuvalu,97,85,77,72,71,61,64,67,69,69,67,63,60,50,50,49,46,42,40,38,38,37
800,Uganda,45,45,44,44,45,45,46,46,46,45,43,40,37,34,32,29,26,23,18,18,16,14
804,Ukraine,8.8,9.9,11,12,13,15,16,18,19,20,21,22,23,24,24,24,24,23,22,21,20,18
784,United Arab Emirates,0.6,0.3,0.1,,,,,,0.2,0.4,0.7,0.9,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
826,United Kingdom,0.8,0.9,1,1,1.1,1.1,1,0.9,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6
834,United Republic of Tanzania,35,31,28,25,23,21,20,19,18,19,19,20,20,20,19,17,16,13,15,15,15,14
840,United States,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
850,United States Virgin Islands,0.2,0.3,0.3,0.3,3.4,3,2.7,2.5,2.2,2,1.8,1.5,1.3,1.1,0.9,0.7,0.6,0.4,0.4,0.3,0.2,0.1
858,Uruguay,2.6,2.7,2.7,2.6,2.6,2.6,2.5,2.4,2.4,2.3,2.2,2.1,2.1,2.1,2,2,1.9,1.8,1.8,1.7,1.7,1.6
860,Uzbekistan,7.5,8.3,9.2,10,11,12,13,15,16,17,17,17,17,16,15,14,13,11,10,8.7,7.4,6.1
548,Vanuatu,10,37,27,6.4,17,,10,24,22,7.9,15,21,6.1,7.9,14,14,13,13,12,7.7,10,8.8
862,Venezuela,5.5,5,4.5,4.2,3.9,3.6,3.5,3.4,3.3,3.2,3.1,2.9,2.8,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.3
704,Viet Nam,46,46,46,45,44,43,42,40,39,37,36,35,35,35,35,34,34,34,35,34,34,33
876,Wallis and Futuna Islands,16,13,11,9.6,8.1,7,6.2,5.7,5.5,5.9,6.4,6.9,7.5,7.8,7.6,7.2,6.7,6,5.1,4.2,3.2,2.1
887,Yemen,32,29,27,25,24,23,23,23,21,20,19,18,17,16,15,14,13,11,9.8,8.3,6.7,5
894,Zambia,56,53,50,48,46,45,44,43,40,37,34,30,27,24,23,22,22,21,21,21,23,24
716,Zimbabwe,24,20,16,14,11,9.5,8.5,7.9,7.9,8.5,9.7,12,14,17,20,23,26,27,35,28,28,47
