CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
600,Paraguay,0,0,0.03,0.07,0.16,0.33,0.67,1.68,4.52,8.32,15.36,21.09,29.96,31.19,30.22,31.99,53.8,76.71,92.95,88.6,91.73,99.4,101.66
604,Peru,0.01,0.03,0.1,0.16,0.22,0.31,0.83,1.71,2.96,3.98,4.93,6.84,8.68,10.89,15.02,20.26,32.73,54.74,73.61,85.87,101.9,110.41,98.84
608,Philippines,0,0.05,0.09,0.15,0.25,0.71,1.35,1.86,2.34,3.77,8.35,15.4,19.08,27.35,39.24,40.66,49.21,64.68,75.54,82.43,89.16,99.3,106.77
616,Poland,0,0,0.01,0.04,0.1,0.2,0.56,2.12,5.03,10.32,17.62,26.14,36.35,45.56,60.5,76.42,96.27,108.38,114.93,117.14,122.67,130.97,132.68
620,Portugal,0.07,0.13,0.37,1.01,1.72,3.37,6.53,14.76,29.99,45.38,64.48,76.86,83.18,95.58,100.62,108.57,115.59,127.05,132.11,110.68,114.38,115.39,115.07
630,Puerto Rico,0.58,0.94,1.67,2.61,4.77,7.75,8.81,9.76,15.32,21.4,34.56,42.65,43.19,44.93,48.73,52.71,58.28,64.58,67.67,72.26,78.26,82.99,81.75
634,Qatar,0.8,0.84,0.87,0.87,2.33,3.68,5.61,8.22,11.98,14.8,20.45,29.26,42.73,57.62,68.56,87.31,94.01,107.3,102.39,121.97,124.32,123.11,134.11
498,Republic of Moldova,0,0,0,0,0,0,0.02,0.05,0.17,0.43,3.38,5.57,8.52,12.21,20.56,28.93,36.56,51.28,66.67,77.3,88.59,101.2,115.94
642,Romania,0,0,0,0,0.01,0.04,0.08,0.89,2.87,6.08,11.26,17.4,23.22,32.11,46.76,61.34,73.67,94.25,113.34,116.54,113.37,109.25,106.14
643,Russian Federation,0,0,0,0.01,0.02,0.06,0.15,0.33,0.51,0.93,2.22,5.3,12.1,24.94,51.09,83.42,104.99,119.47,139.37,160.8,166.26,179.31,183.52
646,Rwanda,0,0,0,0,0,0,0,0,0.07,0.15,0.48,0.77,0.95,1.48,1.52,2.42,3.33,6.54,13.22,23.56,33.4,40.63,50.49
659,Saint Kitts and Nevis,0,,,,,,0.69,0.46,0.98,1.54,2.6,4.5,10.57,45.91,59.74,103.72,102.39,127.84,145.79,145.89,152.67,154.57,156.43
662,Saint Lucia,0,,,,0.36,0.68,0.94,1.06,1.24,1.48,1.59,1.7,8.92,61.09,61.72,63.93,63.23,87.09,102.59,110.02,113.74,123,127.68
670,Saint Vincent and the Grenadines,0,,0.06,0.08,0.14,0.2,0.26,0.32,0.7,1.32,2.19,6.94,9.23,58.06,66.32,64.93,80.46,101.31,119.16,110.84,120.54,120.52,123.88
882,Samoa,0,0,0,0,0,0,0,0.45,0.85,1.39,1.42,1.41,1.51,5.86,8.9,13.32,25.17,47.44,,,,,
674,San Marino,0,,3.63,5.18,7.48,9.11,8.8,9.01,18.96,36.08,53.78,57.56,59.32,58.25,57.48,56.6,56.61,56.44,78.22,95.5,97,111.75,112.69
678,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,1.36,3.26,5.15,7.83,11.89,19.13,31.62,49.74,62.11,68.26,70.98
682,Saudi Arabia,0.09,0.09,0.09,0.09,0.09,0.09,1.02,1.75,3.26,4.27,6.86,12.23,23.33,32.41,39.53,58.92,79.44,111.35,137.58,167.35,187.86,191.24,184.68
686,Senegal,0,0,0,0,0,0,0.02,0.08,0.3,0.95,2.63,3.09,5.52,7.6,10.6,15.91,26.7,31.64,45.72,57,67.11,73.25,87.51
688,Serbia,,,,,,,,,,,,,,,47.8,67.85,82.01,104.38,118.67,122.13,122.08,125.39,92.8
690,Seychelles,0,0,0,0,0,0.07,1.38,2.95,6.74,20.97,32.99,46.06,55.47,60.29,65.8,70.42,83.45,90.94,109.24,128.57,135.91,145.71,158.63
694,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0.29,0.62,1.49,2.39,,,,14.17,17.98,20.21,34.09,35.63,36.07
702,Singapore,1.71,2.64,3.76,5.44,6.96,8.79,12.05,23.12,29.1,42.42,70.1,75.15,82.16,87.54,95.93,102.78,108.59,129.21,134.42,139.21,145.18,150.24,153.4
703,Slovakia,0,0,0.03,0.06,0.11,0.23,0.53,3.71,8.62,12.29,23.01,39.71,54.06,68.01,79,83.84,90.25,111.73,101.45,100.84,108.47,109.35,111.21
705,Slovenia,0,0.03,0.18,0.33,0.83,1.39,2.09,4.74,8.16,31.85,61.23,73.93,83.73,87.2,92.53,87.87,90.67,95.83,101.82,103.77,104.55,106.56,110.08
90,Solomon Islands,0,0,0,0,0.04,0.06,0.09,0.17,0.18,0.27,0.28,0.23,0.23,0.24,0.66,1.28,1.45,2.2,5.88,9.54,21.46,49.77,53.34
706,Somalia,0,0,0,0,0,0,0,0,0,0,1.08,1.12,1.28,2.51,6.12,5.98,6.43,6.87,7.03,7.03,6.95,6.85,6.72
710,South Africa,0.02,0.02,0.03,0.1,0.84,1.29,2.26,4.28,7.67,11.75,18.63,23.77,29.78,36.16,44.13,71.06,82.06,86.6,91.24,93.34,100.48,126.83,134.8
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,18.82
724,Spain,0.14,0.28,0.46,0.66,1.05,2.4,7.59,10.95,16.2,37.56,60.23,72.74,81.06,88.53,90.38,98.38,103.81,108.56,109.92,111.86,111.53,113.22,108.32
144,Sri Lanka,0.01,0.01,0.01,0.08,0.16,0.28,0.39,0.62,0.94,1.38,2.3,3.53,4.87,7.19,11.28,16.94,26.98,39.38,54.13,78.89,83.22,87.05,95.76
275,State of Palestine,0,,0,0,0,,,,,,0.22,5.36,7.5,7.72,12.53,15.96,22.59,27.4,34.35,45.79,64.46,69.48,71.2
729,Sudan,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.07,0.3,0.53,1.44,2.8,4.76,11.9,20.36,28.95,36.11,41.54,56.14,60.49
740,Suriname,0,0,0,0.25,0.32,0.39,0.55,0.5,1.32,3.8,8.79,18.38,22.57,34.62,43.15,46.62,63.38,74.49,127.58,146.95,169.64,178.88,182.9
748,Swaziland,0,0,0,0,0,0,0,0,0.46,1.34,3.1,5.12,6.28,7.81,13.24,18.1,22.37,33.54,46.22,56.87,61.19,63.7,65.96
752,Sweden,5.39,6.59,7.56,8.86,15.71,22.75,28.17,35.79,46.42,57.9,71.92,80.86,89.3,98.5,97.85,100.83,105.68,110.43,108.41,112.12,117.19,121.33,122.62
756,Switzerland,1.87,2.59,3.16,3.74,4.77,6.37,9.39,14.73,23.88,42.84,64.71,73.19,79.07,84.7,85.24,92.17,99.57,109.14,117.48,122.32,125.83,130.91,135.25
760,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0.03,0.19,1.22,2.36,6.78,13.03,15.96,24.71,32.27,35.83,49.98,57.81,63.17,61.22
762,Tajikistan,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.21,0.75,2.11,4.11,32.95,32.29,54.9,72.24,86.37,90.64,92.22
764,Thailand,0.11,0.21,0.43,0.7,1.25,2.18,3.06,3.62,3.21,3.75,4.84,11.82,26.99,33.07,40.82,45.67,59.64,78.14,90.58,95.99,103.77,111.63,120.29
807,Macedonia,0,0,0,0,0,0,0.05,0.62,1.51,2.44,5.76,11.07,18.07,38.27,48.48,55.49,61.86,87.62,95.86,94.48,104.51,107.24,108.16
626,Timor-Leste,0,,,,,,,,,,,,,2.15,2.64,3.27,4.73,7.37,11.58,31.9,42.07,53.23,52.31
768,Togo,0,0,0,0,0,0,0,0.07,0.17,0.37,1.04,1.93,3.27,4.71,6.29,8.02,12.8,21.06,26.82,37.06,40.69,50.45,55.99
772,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,
776,Tonga,0,0,0,0,0,0.31,0.31,0.12,0.13,0.14,0.18,0.24,3.39,11.24,16.35,29.6,29.58,45.5,49.04,51.2,52.18,52.63,53.39
780,Trinidad and Tobago,0,0.03,0.1,0.14,0.21,0.5,0.75,1.34,2.05,3,12.53,19.75,20.19,25.75,49.69,70.25,115.02,113.89,135.69,138.16,141.21,135.64,139.43
788,Tunisia,0.01,0.01,0.02,0.03,0.03,0.04,0.07,0.08,0.42,0.59,1.26,4.08,5.96,19.72,38.06,57.31,73.26,77.42,83.95,94.52,106.04,116.93,119.96
792,Turkey,0.06,0.09,0.11,0.15,0.3,0.74,1.35,2.65,5.68,12.95,25.36,30.32,35.64,42.04,51.62,64,76.25,88.55,92.81,87.38,84.9,88.7,90.84
795,Turkmenistan,0,0,0,0,0,0,0,0.06,0.07,0.09,0.17,0.18,0.18,0.2,1.07,2.21,4.52,7.86,23.08,42.83,63.42,68.77,76.47
796,Turks and Caicos Islands,0,0,0,0,0,0,0,,,,,,39.28,75.56,88.98,,,,,,,,
798,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,13.41,16.44,18.44,,10.2,16.28,21.63,28.38
800,Uganda,0,0,0,0,0,0.01,0.02,0.02,0.13,0.24,0.52,1.13,1.52,2.91,4.23,4.63,6.84,13.83,27.3,28.99,38.38,48.38,45.92
804,Ukraine,0,0,0,0,0.01,0.03,0.06,0.11,0.23,0.44,1.67,4.59,7.69,13.64,29.05,63.96,105.33,119.36,121.07,120.19,118.66,122.98,132.05
784,United Arab Emirates,1.86,2.25,2.43,3.33,4.1,5.49,7.83,11.85,17.9,28.73,47.08,60.62,74.6,87.4,100.69,111.42,118.37,143.03,150.77,153.8,145.45,148.62,169.94
826,United Kingdom,1.95,2.2,2.62,3.93,6.81,9.89,12.46,15.16,25.44,46.33,73.8,78.32,82.96,91.03,99.66,108.75,115.76,121.25,125.24,130.17,130.76,130.75,130.75
834,Tanzania,0,0,0,0,0,0.01,0.03,0.06,0.12,0.15,0.32,0.79,1.69,3.53,5.14,7.63,14.05,20.09,30.77,40.14,46.8,55.53,57.12
840,United States,2.09,2.95,4.27,6.14,9.16,12.69,16.35,20.29,25.08,30.81,38.75,45,49.16,55.15,62.85,68.63,76.64,82.47,85.68,89.14,91.86,95.28,98.17
850,United States Virgin Islands,0,,,,,,,14.83,23.12,27.7,32.25,37.71,41.45,45.18,58.75,73.43,,,,,,,
858,Uruguay,0,0,0.05,0.16,0.21,1.24,2.42,3.04,4.6,9.65,12.38,15.64,15.44,14.97,18.06,34.76,70.02,90.07,104.84,122.46,131.71,140.75,147.3
860,Uzbekistan,0,0,0,0,0,0.02,0.04,0.07,0.11,0.17,0.21,0.51,0.74,1.26,2.12,2.77,9.65,21.47,46.16,60.52,76.34,91.65,72.21
548,Vanuatu,0,0,0,0,0.04,0.07,0.09,0.12,0.12,0.17,0.2,0.18,2.52,3.9,5.11,6.01,6.92,11.69,15.79,56.32,70.91,55.76,54.44
862,Venezuela,0.04,0.08,0.38,0.87,1.48,1.83,2.59,4.67,8.58,15.84,22.37,26.09,25.88,27.26,32.14,46.86,69.26,86.33,97.71,98.61,96.21,97.78,102.1
704,Viet Nam,0,0,0,0.01,0.02,0.03,0.09,0.21,0.29,0.42,1,1.57,2.36,3.37,6.03,11.54,22.47,52.96,87.11,113.03,127,143.39,149.41
887,Yemen,0,0,0.01,0.04,0.06,0.05,0.06,0.08,0.1,0.16,0.18,0.81,2.58,3.48,7.37,11.03,13.99,19.82,28.48,35.63,46.09,47.05,54.36
894,Zambia,0,0,0,0,0,0.02,0.03,0.05,0.09,0.28,0.97,1.16,1.3,2.2,4.15,8.28,14.16,21.89,28.59,34.63,41.62,60.59,75.81
716,Zimbabwe,0,0,0,0,0,0,0,0.05,0.15,1.4,2.13,2.5,2.69,2.88,3.38,5.15,6.78,9.82,13.29,31.99,61.25,72.13,96.93
